dim1,dim2,dim3,dim4,dim5,dim6,obj1,obj2,obj3
0.30638048767503623,0.9758584283291395,1.0,0.2746355258126311,0.3131791529434323,1.0,-74.46528371368706,-1.84218215632258,-172.75364911504607
0.9134737145938288,1.0,0.0,0.15280973163874567,0.09544350455845388,0.0,-269.1363385175679,-0.0,-25.493199495179347
0.4978709857083436,0.36506086482813377,0.7345770391507016,0.309949596519956,1.0,0.8116930197345207,-45.11339514259605,-78.46434076134668,-124.63463125805019
0.8965940056726126,1.0,0.006963856158748035,0.42218497308555486,0.7986295793559547,0.8578091936830564,-312.7096081600832,-0.0,-36.065429573403215
0.8866399615012714,0.8371124273418152,0.0,0.23473134779624164,1.0,0.0,-307.7181748243515,-59.87662460000586,-46.99828839670204
0.9332583135063032,0.6693680335594664,0.1250159159501391,0.12888570386764714,0.5769115283662667,0.0,-155.23724667434115,-76.67888748707594,-16.585412307636403
0.2804432301505675,1.0,0.1412813345641133,0.33724084597405973,0.39057787470898864,0.0,-80.24836737994995,-0.0,-205.89998192006814
0.20678544773610363,0.7395882675429547,0.5060183973395055,0.4853265153918104,0.3399392986988695,1.0,-23.684031658278528,-8.33923412034333,-122.83901359941953
0.8185865992874768,0.8750225770152928,0.024766362986138254,0.35306541931891205,0.5457851778264612,0.6511520441260142,-176.29847932044717,-25.18029842926795,-44.651293186076536
0.503225750549006,0.7467577906850636,0.8084863015180952,0.27998319229463403,0.5084978879697116,1.0,-86.33785285140868,-29.279090056148693,-114.13469993151108
0.4272758522656031,0.3045042308370545,0.8450918185533837,0.26563667997443846,0.5178240067417791,1.0,-27.770877848065517,-63.429424268348086,-122.2456523713717
0.9708913937787693,0.0,1.0,0.0711253661664817,0.5592178853781677,0.5213425034451202,-0.0,-210.38851041549427,-6.3077253979154895
0.3608223557028547,0.4634279271728776,1.0,0.24081077404997328,0.5188598891007165,1.0,-50.437800517234464,-58.39854179154292,-192.7978014425775
0.8400087462669945,0.38947183299635824,0.0027903619480814617,0.2926042903678102,0.5138512056453545,0.275916385417551,-44.81582960807546,-70.25238794000718,-21.916329409846913
0.24550891105949754,0.9108622081892483,0.0,0.37503380413094434,0.5315327202435279,1.0,-74.76117510085817,-7.316195580136384,-252.23786996256646
0.5463458178382463,0.8777716338817629,0.6944802992981994,0.38108031539285164,0.5172424887684695,0.051207986162151796,-77.02777512838591,-10.72600063188394,-72.86569435389627
0.1853254452263743,0.680768520413295,0.6213571276704342,0.3752294618233252,0.8872553761538956,0.07768849769961739,-26.36111484027152,-12.361467138501041,-170.22110587517042
0.833162311171032,1.0,0.5859219679304327,0.409491180142357,0.28459458878913024,0.0,-262.2993543405639,-0.0,-52.524481091808354
0.8168115710503558,0.850347592077282,0.2502140342719362,0.297811292963717,0.5409901597701464,0.0,-141.73835113567327,-24.94448827759066,-37.38238850573191
0.783679725145822,0.6821648252147934,0.08635023880569702,0.3393030508690555,0.5361189659270553,0.0,-101.48335009066146,-47.28326222874006,-41.064268263504985
0.8493785972752406,0.45097562058681717,0.02857863475736197,0.240190900793064,0.5462749748351495,0.1572145575427707,-104.45672248072805,-127.1671563107844,-41.07416132222365
0.27809891479564963,0.831828630771009,0.6892239765469375,0.3322121949379832,0.5502369677792268,1.0,-44.65258925672339,-9.027444833153512,-139.34493376848968
0.0,0.6808891267594513,0.8591946500010823,0.45323837381127147,0.13835678621527475,0.6405399655722446,-0.0,-0.0,-192.0242765316464
0.9114837014899273,0.43554895493780255,0.35131310721086606,0.24378978092392511,0.5364656203668178,0.0,-102.6569124049209,-133.03855016272678,-22.88893360134111
0.47983202989282286,0.5679885521946281,0.6183982731288873,0.33444847779690234,0.5724575650056353,0.1670471857889082,-77.59844572588227,-59.02128970021525,-148.10434907616764
0.730216303583746,0.5512753689795306,0.12796167419376797,0.4321297078926214,0.5241925246438692,0.21565403076348866,-86.24968208014134,-70.20512604923091,-57.80336080156697
0.6812018636716496,0.8089593887248795,0.48114332369032553,0.4399093984246028,0.5552476995475556,0.0,-135.37602913742447,-31.969861180766465,-78.31681150737892
0.0,0.6278637949885216,0.9220507739335694,0.8889084624130043,0.08316265454495801,0.22418055524246422,-0.0,-0.0,-137.07750667131577
0.7580265996284193,0.47574802997540583,0.22586698477715955,0.4385341683838108,0.5258873100763818,0.0,-102.64478358289905,-113.10972745145115,-68.87205898326123
0.8520235632737945,0.3253093892671965,0.12514632797722877,0.21426159392803096,0.5388963269787369,0.22933845276993628,-66.06448358167688,-137.0175231519624,-35.2705641193568
0.8730891136777713,0.003518195550924279,0.3245742849739015,0.28134848943637414,0.0017958155364646451,0.9236419390960375,-0.49582799070030154,-140.4366425111286,-20.485726442775857
0.8604513762156032,0.6938625962479185,0.08224631143663302,0.29584977467284457,0.5648461697488049,0.22448915153001067,-108.49285679268482,-47.867865603021485,-25.358694549623817
1.0,0.0,0.7830463981813485,0.19562732127082913,0.2875544917608931,0.8469446135615822,-0.0,-268.58156290325815,-0.0
0.0,0.695377884819266,1.0,0.8637098030699206,1.0,1.0,-0.0,-0.0,-373.7386120823037
0.0,0.7877842910418108,0.5742987727576251,1.0,0.0,0.5256961087189091,-0.0,-0.0,-325.80322122388105
0.23908220198591237,0.7672561272882941,0.755424778669902,0.5440125908810118,0.37805355050000716,0.06825893520376393,-41.18135207931328,-12.49218745286372,-170.8247254425602
0.28601344655982863,0.0,0.6777561118588772,0.45338261200415264,0.36398225112338845,0.3205553430012171,-0.0,-40.748794150606145,-101.72280863846855
0.7507399552704911,0.3140440963864405,0.028437687111927047,0.5325896852958498,0.053545420225871436,0.557902462425049,-55.13788659727802,-120.43582178229053,-58.29383409898444
0.40182493072228664,0.0,0.6575621143274597,0.4111262876365839,0.36970969925189434,1.0,-0.0,-132.48709632811517,-197.22638384338023
0.6601339499582537,0.2741720982058668,0.0,0.18852481152213338,0.2954751563368701,0.6875155880210685,-40.32236389639273,-106.747174398186,-75.71787978000944
0.0,0.7704152811051836,1.0,0.6786119657402832,0.11294161962139176,0.0,-0.0,-0.0,-249.53050367467648
0.7917897479594179,0.10710162852304606,0.0,0.2904408564903168,0.21357966649627166,0.3857970251620156,-26.526960051326448,-221.15330790667565,-65.13038486532368
1.0,1.0,0.32564559485455,0.1701859842032909,0.5077069871840493,0.4408396290464969,-168.2805894821707,-0.0,-0.0
0.8969332231068673,0.5068998178336972,0.0,0.1683159732594447,0.5198679710941084,0.41180616426281264,-137.3723134842747,-133.6325451707418,-31.141222762604226
1.0,1.0,0.0,0.20069534808235887,0.5859150519933455,0.18243814595998856,-410.6441195067732,-0.0,-0.0
0.6708569331118572,0.8500293698452441,0.016334162603208892,0.2197671067244199,0.3679380800061805,0.6486122524863857,-188.87337892773903,-33.3229187862155,-109.01634502235598
0.8604548534413978,0.09543495779439237,0.5247577206081568,0.30068464624732366,0.701179169569318,0.6205741042934575,-9.000421738656145,-85.30906345069025,-15.29473728921208
0.7875388418163956,0.7530924098867149,0.21223857824680042,0.3650402033300414,0.6079756255960306,0.2436324796405962,-199.8116808158634,-65.50991609934174,-71.5780997438981
0.3111882825705738,0.47052115657705285,0.5526532680115227,0.46668820607896544,0.0,0.46912453049009895,-31.35007856615393,-35.27833575259737,-147.48123585305672
0.22372941097344753,0.562384920061198,0.7727600222392705,1.0,0.07832544339140969,0.0,-41.77830134820985,-32.50943265373243,-257.75503891162356
0.9908559793245537,0.5513050162868568,0.10733170396447247,0.20678824062590845,0.5036819610054319,0.3046488288604865,-63.077676115946694,-51.337528267257966,-1.0558698905754387
0.4641447667845592,0.6460648261021267,1.0,0.21537138353481142,1.0,0.0,-130.842171695543,-71.6795666955517,-233.8113905895422
0.6189246149728613,0.8629030226147405,0.998516969508995,0.5419849970682432,0.3286238287368432,0.0,-151.3351070811035,-24.043936814852284,-107.98186897328893
0.2778096530871347,0.7283695990784973,0.8601344959128184,0.44425269531066247,0.00013639869235335963,0.5317150250106666,-47.72223588409636,-17.797022394218015,-170.32300836086657
0.5551454881707889,0.10959206868696536,0.2016111563783952,0.4179486213676638,1.0,0.5032985717722368,-18.87563459799315,-153.35977280095648,-138.01733007076734
0.8461842014355002,0.5498661587243534,0.0789997018392095,0.025815469095103356,0.7056274331073298,0.7784684649926447,-98.31372170002791,-80.48200911582748,-32.50073455485145
1.0,1.0,0.0,0.4417388978145136,0.0,0.47315156008549825,-305.29328767709546,-0.0,-0.0
0.9998808434342557,0.21959169375500037,0.006200828873841275,0.22331558662231257,0.35815435894124786,0.659152223394169,-66.64086496226025,-236.83539054953437,-0.03616549774825025
0.2052315192757961,0.7601644109390941,0.5803779533009304,0.4445263047454126,0.9524976909525567,0.4847133238033601,-34.34619649032636,-10.836392954890703,-174.97165199222698
0.6813169825650064,0.5970815976002343,0.25868673325258706,0.5522876859764099,0.0,0.32937154052451284,-92.52135180851496,-62.43460761206166,-72.47996744741663
0.593926587339815,0.17086389341786798,0.6197477270792455,0.4411887764986989,0.0,0.5032523531196981,-27.247367691225843,-132.2208917882018,-109.03000761058887
0.7664473854987333,0.5274811450665509,0.0,0.4763640637720773,0.0,0.32877223017629364,-104.80283793209904,-93.88262961930766,-60.54363455078199
0.741411742767371,0.008129050265812343,0.4733359606232802,0.03307684605615072,0.10727854199998445,0.9119963916022746,-0.7493578923401651,-91.43335322849961,-32.15132056951542
0.795552362930521,0.9919938025583466,0.823105125491218,0.0689056642870823,0.0,0.9831046490576756,-269.6769936061771,-2.1765128478769618,-69.86316628970623
0.8288070913732168,0.9938454352740668,0.2540726508840171,0.6058260027271556,0.1484952611817315,0.36513580244843785,-226.0931456852797,-1.400122040935046,-46.98950407209406
0.798852613558113,0.7623856250371183,0.0,0.43317833813208517,0.1684059483020331,0.2027836605399854,-228.68296820622115,-71.27411479240865,-75.52780358465638
0.7495040088185969,0.6070964802155117,0.0,0.3892211532594753,0.2804686271738503,0.37820928227324674,-141.8668733975382,-91.81406203990204,-78.09983249438044
0.20336404146674958,0.8004807624172507,0.8192572914467349,0.4621651682652818,0.0,0.482058543999528,-40.43624090318368,-10.078703117552552,-197.8816931448146
0.701522626771177,0.4856173876214861,0.6773534922131242,0.08135615202968347,0.5464380239945793,0.8246374390544009,-56.8407452341119,-60.20766918225235,-49.80067918321134
0.02068466304510508,0.8338499211919523,0.23105982361015712,0.5370254649764324,0.6499009765635971,0.3695322645948882,-4.196632007541596,-0.83620651757656,-238.2797314763135
0.6556079736447852,0.0,0.8135810722250789,0.0955194812563516,0.49078999412761226,0.7954036295263688,-0.0,-141.30609081435546,-74.22833905045958
0.6192215009572308,0.7428294529874727,0.5609176215901552,0.28006354090324326,0.4512920374886192,1.0,-110.39398268175928,-38.218841214469556,-91.38663294836385
0.9618863182788475,0.9425306567218472,0.5895449861442137,0.05243164471025235,0.7354571235546046,0.995792796029962,-269.25965266001015,-16.417689227737167,-11.319648774230727
0.9835398806724374,0.0,0.39252334730698263,0.034032537637700144,0.4768216480833099,0.0,-0.0,-304.71141330822405,-5.099525013764073
0.3646950388906885,0.6482502502306909,0.6059967104367694,0.35878219726949323,0.5098662086477977,1.0,-66.12074416245342,-35.8780504989034,-177.68363527136657
0.12382929659689011,0.9344232401052678,1.0,0.5011300933288916,0.0,0.4539054685620108,-31.185707765667846,-2.188577490930234,-236.1442065203814
0.4007448851494528,0.9175643197044893,0.395491605018986,0.3691530612645901,0.0,0.5769275719993949,-139.70386152730075,-12.551254029387167,-227.67516228056073
0.012249084124505706,0.8545066759810556,0.9022598335984714,0.42137367042384977,0.7835669981541916,0.3154436457738549,-2.1263404058311655,-0.3620432026291463,-200.66016065551557
0.23758520740339015,0.8840905709044294,0.8182175793277041,0.4478461863573315,0.49972055650743885,0.4231268429170605,-50.15559871073066,-6.575691454960408,-182.05163233069308
0.7136616166852114,0.18407424094473882,0.7769739649309794,0.1015261497598289,0.43451388031639787,0.9124779425463841,-24.395072251784548,-108.13336913458099,-53.17363125967173
0.20568954672828554,0.24100629067036453,1.0,0.4733384521837557,0.48272399771298474,0.4002179250821443,-11.762051959272837,-37.0418689946426,-188.4658952822255
0.8768521395696344,0.5489624828139271,0.9381495438911461,0.17330426465795043,0.41177375435630875,0.6743968926113396,-117.70162272191877,-96.70578471800673,-30.11204773886698
0.5456203471329808,0.6401864596007977,0.9324217800616325,0.31349508180857466,0.5154759526573921,0.7029757838604591,-16.720933790523745,-9.397915709902193,-21.751156883445496
0.9483013278152815,0.4692292015975019,0.6086653751397609,0.20258553510632674,0.47576848590065374,0.5380923855974624,-110.8596188285549,-125.39937453999656,-12.880163604739273
0.055785318866698595,0.019599440702025583,1.0,0.49503972102677274,0.39177732087532036,0.23837787004481806,-0.31030577162681994,-15.522073138795362,-267.9766811086543
0.8929137880504996,0.1653161162527929,0.9194131415757919,0.15928376999852312,0.4353424628077759,0.7175019009126369,-25.190733706525037,-127.18844309439048,-18.27467448925805
0.2417454128663217,0.813156101621974,0.8288732420605295,0.3815027805833256,0.7671284392861609,0.5272291907356602,-54.18460325390361,-12.45033085754618,-209.0060111349322
0.14650003365464637,2.2183193063444383e-06,0.08407095365253388,0.1014068299438705,1.0,0.0,-8.068490532303156e-05,-36.37200745059037,-211.90149398010894
0.8658415987222045,0.0,1.0,0.17405163948460212,0.42174514226124543,1.0,-0.0,-349.959626104845,-54.22472657734301
0.8537350062043444,0.7048185125435497,0.7472330532068021,0.17794881024401885,0.4553791321365783,0.6596600385504293,-132.92070164006984,-55.667848851297784,-32.30967802314676
0.09032850799804133,0.6771943719497959,0.31186938796454033,0.23308543669305998,1.0,0.6370594394802758,-16.38224845028284,-7.8091050648307565,-243.62391379383118
0.9142653693325734,0.6951377189361468,0.1921376889373951,0.2310811694197518,0.5131274493581767,0.48463875855303334,-124.09474956262854,-54.42347234100476,-16.74042825606171
0.5076257495509438,0.3296932693900162,0.9599304375370868,0.3392730028383909,0.47333119432583015,0.6716004290956045,-24.744514717917273,-50.30862410926737,-72.79818450221346
0.3243765687396904,0.13077414757211717,0.9937196946465194,0.4135052793360949,0.480266531188188,0.5610015503084983,-12.051878141388364,-80.10607788537293,-191.94997564298055
0.8540949942978492,0.6689193438794018,0.49901669597322834,0.19601487992888833,0.463382947842726,0.5644778452733442,-118.02657492372539,-58.41708155543929,-30.141861123849573
0.6551532861073593,0.7010207259847411,0.6544928283004227,0.23695803710479527,0.4679055618211924,0.6999402095160483,-65.86998468988658,-28.092978526867658,-49.45837833682627
0.7075991578517248,0.8995116601245555,0.4817316155097229,0.29029567704067605,0.46591228887165653,0.6533712485777896,-54.11081656560464,-6.044953464226776,-24.858138427132676
0.8527963809494048,0.9138845287906778,0.7713282275045462,0.1942416851466497,0.4874494683522048,0.6194090143309697,-221.83419218582222,-20.90346798593958,-41.899640823260924
0.5638329599874059,0.29667561953199056,0.7454666151491447,0.29171433759438475,0.519301308374939,0.7162054434204294,-11.354661653183884,-26.918323741086137,-29.607021824756174
0.23373218217795216,0.772101511373146,0.6436421733493265,0.35672121293224995,0.580725862703586,1.0,-58.9929779320432,-17.412749893987066,-250.48861386911003
0.8285783435541882,0.21883496972729255,0.7759073604191752,0.2287928259360605,0.49603684766566075,1.0,-52.24287738248657,-186.4889735990568,-49.39039218197293
0.2746265292334878,0.7586977195818577,0.5896784384810108,0.4285857197187642,0.4819476678744784,0.5367853651146335,-45.30832361728162,-14.410220999212639,-157.73511793815823
0.5812150711924629,0.3592487040630743,0.7411406613873253,0.301335172093321,0.4858136648658301,0.6543836636839863,-18.981928889641626,-33.855920419089394,-38.071440432027195
0.5914550606566568,0.630138802856175,0.9148458791714541,0.2860958247639155,0.5030589937826618,0.6924137898970636,-9.288876782663438,-5.45212431195343,-10.182280613803764
0.7730171587586446,0.805699842837452,0.8425503428489675,0.23970258643265885,0.4281130454662995,0.6370773032890149,-180.56952608693436,-43.545605239166484,-65.80745161629827
0.6738891267976725,0.2655716964278,0.9475660540895589,0.26576396054009804,0.39337268273067666,0.7167264089351357,-34.76597904459042,-96.14397676857406,-63.35042116494439
1.0,1.0,0.48151307916042313,0.2582628547151731,0.8304026384201327,0.0374770939006183,-213.00062882668325,-0.0,-0.0
0.0,0.0003972763185023876,0.5467390327475575,0.12036901450103081,0.9689905102628694,0.7232580850279519,-0.0,-0.0,-166.93984352421347
0.8520467748535766,0.0,0.7726914889595338,0.20198667158965744,0.23103681403620457,0.563855554526767,-0.0,-293.2936852668487,-50.928831527784936
0.3675754986074825,0.7330325963195384,1.0,0.33640995331416323,0.5828743840225095,0.6442220583083818,-80.01958288177957,-29.142797186374995,-187.81709892787126
0.3222755743930141,0.7775264524050075,0.8241823057205651,0.29421992562148547,0.5236011404260755,0.6362386009695221,-45.09812786865872,-12.90392174542625,-121.97451151167893
0.06294504119358608,0.675563457884319,0.5855435202425348,0.07529916106641735,0.8841891366738706,0.18496372404066308,-9.867079257611241,-4.7386237928649475,-217.43327529504066
0.0,0.7682165079024884,1.0,0.000902734083128185,1.0,1.0,-0.0,-0.0,-450.43479782717174
0.6677505097834299,0.30235089947177957,0.8142474720194062,0.265823707517755,1.0,0.6582096336385104,-56.61289768511688,-130.6294680033005,-93.16530595700796
0.5020787912818676,0.9874183150915686,0.7787135152705049,0.2754201341744832,0.4108743030383295,0.6397293306763023,-136.16389700536186,-1.7350004773475292,-136.7569929416539
0.0,0.04082962466688908,0.5874960166961714,0.0016501493188195925,0.0,0.37172194050473434,-0.0,-0.0,-404.28102603297503
0.4247992532037167,0.00896710895060378,0.5514584221101149,0.24302110138587518,0.9973511134540549,0.20997772542871723,-1.2610935334918318,-139.374371078201,-190.4278871975668
0.6205485016121415,0.3813831649658251,0.762871049191089,0.27257160988587475,0.42930234666355155,0.7044898210644984,-41.83338431444155,-67.85521276401144,-67.07211831041623
0.5463987462873018,0.7435044749671065,0.7523827173265231,0.3321572075309492,0.44828345834464106,0.6593767270988662,-69.80679370141671,-24.08207455926867,-77.94327611857294
0.2368465136337648,0.6725396091264512,0.6200242199501756,0.4263072374918755,0.485768213139374,0.5982942038453839,-44.7809111070444,-21.80388256066161,-214.54576910116768
0.7178652288646783,0.9777466173381985,0.7251351256909565,0.24995612731627656,0.47325755722176666,0.6739360862334071,-73.73409116085043,-1.6781780849209589,-29.638464810588697
0.9127166042950612,1.0,0.0,0.05868900511666039,1.0,0.5755189466634167,-326.7253096297451,-0.0,-31.24485119809714
0.17416786724504874,0.0,0.3521500699562543,0.8416314360733054,0.33462936971476004,0.0,-0.0,-46.05841426023282,-218.38998824233715
0.9348646611513847,0.0,0.5464029898441448,0.45356169152585135,0.790397136335538,0.34933280984294385,-0.0,-225.80703527813824,-15.732777554270038
0.8370214659422337,0.46899893258342884,0.5512599221542879,0.18536815338346635,0.4753151771044412,0.6328572122074486,-95.48042417420734,-108.10303314469095,-39.640241955916274
0.4847830226076577,0.39046425195827417,0.692773166605781,0.31122235672560006,0.5197715782443757,0.724386154449125,-6.501035602454106,-10.148467059696948,-17.694733595531904
0.3903946262392439,0.7482075426428001,0.6728817900836382,0.38261627673983695,0.47538088364776265,0.6281695269375795,-61.11406682785014,-20.566567681639768,-127.54518218869872
0.526264584463437,0.2819129747438593,0.7250850489585683,0.2718390735084405,0.5232762567713535,0.7755727453940817,-20.96218752501384,-53.39475735863218,-66.93499662037529
0.7573073204496882,0.645574057619342,0.6571946553770254,0.2472110875281858,0.5148051259476136,0.6669901353004279,-63.25289761325287,-34.72640757523021,-31.399221260070313
1.0,0.0,0.42066827708670546,0.2264017543592114,0.509534722639306,0.34395697626004096,-0.0,-222.16004098025357,-0.0
0.0,0.4162024599073292,0.5003581294486612,0.44490459101196655,0.9039196482253801,0.13260621359515096,-0.0,-0.0,-97.92719614289655
0.0,0.8967647072335257,0.3818429378802511,0.3288723094375967,0.9818502429448418,0.0,-0.0,-0.0,-330.1412504695144
0.6211253121568195,0.49301325574385474,0.7886772686996281,0.26822652614060616,0.5078593244453727,0.7741988692190935,-66.40892754146783,-68.29115763427565,-82.16450324040993
