dim1,dim2,dim3,dim4,dim5,dim6,obj1,obj2,obj3
0.1883156713034273,1.0,1.0,1.0,0.0,0.0,-84.836209922194,-0.0,-365.663790077806
0.7567941667813308,0.5093748812102924,1.0,0.5737909010742048,0.013010665901711106,0.7816231354732845,-154.5284045350067,-148.84031315252798,-97.49155714488282
0.5472032838236149,1.0,1.0,0.5590003670133817,0.0,0.7396041413795045,-178.6365087910594,-0.0,-147.81714028579987
1.0,0.0,0.0,0.0,1.0,0.21308698568732695,-0.0,-437.94924888353046,-0.0
0.0,0.599961756646229,0.0,0.0,1.0,0.6134519136586317,-0.0,-0.0,-434.2447619199144
0.17778179752965126,1.0,0.5302187844356998,0.4411999653139096,1.0,0.5532256427370683,-44.97087454580309,-0.0,-207.98457517228542
1.0,0.44520017187757605,0.0,1.0,0.0,0.531853034119934,-160.7460937742262,-200.31866749102593,-0.0
1.0,0.5524535288488223,0.0,0.8505312319640635,1.0,0.5219294243641812,-161.44736276827723,-130.78963878494653,-0.0
0.47234747635064145,1.0,0.0,0.40667514781819014,1.0,0.5167653025128768,-156.64485083668984,-0.0,-174.985693793142
1.0,0.3752031749628247,1.0,0.8799270374933023,1.0,0.4792737825388155,-94.77086574596107,-157.81459213389567,-0.0
0.4740307283752661,0.0,0.0,0.4410395474869937,0.0,0.5265283120675861,-0.0,-145.0444793896586,-160.9366958957424
1.0,0.5505534671798189,1.0,0.0,1.0,0.5077366892447756,-186.89783504092637,-152.57479783213623,-0.0
0.0,0.5396122659076882,1.0,0.4521030066625635,1.0,0.565772564346816,-0.0,-0.0,-346.3040216294582
0.576283708651428,0.0,0.0,0.4156717987586755,1.0,0.0,-0.0,-249.19482913755402,-183.22209571478894
0.621317725030085,1.0,0.0,0.2857105894572712,0.0,0.0,-214.5099903205768,-0.0,-130.74008331958848
1.0,0.5534853206823523,1.0,0.7012287933430885,1.0,1.0,-188.21927134660478,-151.84263149584592,-0.0
0.44779369569714356,1.0,1.0,0.3985057811337058,0.0,1.0,-196.33961240578267,-0.0,-242.1203621146561
0.36950653811530465,1.0,1.0,1.0,1.0,0.5327057810945064,-133.83700727782704,-0.0,-228.36769946558425
1.0,0.5471721675425418,0.0,0.0,1.0,0.5975389332968148,-239.83996251872045,-198.48635732296495,-0.0
1.0,0.0,1.0,0.0,0.0,0.4327479123212859,-0.0,-414.0182464728686,-0.0
0.6695726941794916,1.0,0.0,0.0,0.0,0.41732106024260995,-288.6661711966701,-0.0,-142.45381578309716
1.0,0.4599305270663799,0.5647708902100596,1.0,1.0,0.5369146372490723,-150.93806663064998,-177.2377289474194,-0.0
0.5365095914351315,0.0,0.4945081378033494,1.0,1.0,0.5774930718597886,-0.0,-168.76302676394292,-145.7943072671445
0.6792285294334374,0.0,0.0,1.0,1.0,0.44944490650918456,-0.0,-264.2196843299343,-124.78000116667903
1.0,0.42163627176588864,1.0,1.0,1.0,0.3454325577718158,-161.08387254501017,-220.9607553290622,-0.0
0.4727529397846668,1.0,0.4966397694581297,0.0,1.0,0.5423343986609489,-124.78004957093044,-0.0,-139.16341660352896
1.0,0.5999742539686508,0.5571166596691006,0.0,0.0,0.48818392988338105,-174.08949883992406,-116.07211674336796,-0.0
0.28306649422554353,0.7316168153010625,0.0,0.4257452443082068,0.0,0.0,-87.55896236454804,-32.1197554195932,-303.1149375072648
0.28379367946985223,0.0,1.0,0.509953325720743,0.0,0.0,-0.0,-96.6117469111295,-243.81777601414302
0.2720515757107517,1.0,0.5355402224037376,1.0,0.0,1.0,-99.60432623700106,-0.0,-266.51862665080534
0.30156260867832485,0.0003152526727459484,0.5800746485136843,1.0,0.0,1.0,-0.04076916508567209,-129.28141779866007,-299.51807121857087
1.0,0.413548305176891,0.0,0.0,0.0,0.30447209386961094,-140.77358737025457,-199.63063048777803,-0.0
0.6420419587356696,0.0,0.0,0.0,0.0,0.45158559294641776,-0.0,-247.58908940696995,-138.03849464459364
0.416493530809148,1.0,1.0,1.0,1.0,0.5145492225940119,-142.91695392386114,-0.0,-200.2263204655572
0.4127479083664161,0.0,1.0,0.0,0.0,0.5096213964448207,-0.0,-140.44630677687016,-199.82508874087344
1.0,0.42833313576567794,1.0,1.0,0.47700708488441096,0.6216207722227409,-140.34580541719316,-187.30992256265228,-0.0
0.4137629251088683,1.0,1.0,0.0,0.525345219960172,0.5535370718332374,-122.57734850197825,-0.0,-173.67284953044813
0.4139761304465611,1.0,1.0,0.4550736639039637,0.5305906484288084,0.5594307050767598,-99.91422183517997,-0.0,-141.43839365837826
1.0,0.3088018037735209,1.0,0.6522032542862854,0.4796004475568339,0.721148511907345,-56.73406185339026,-126.98915854269177,-0.0
1.0,0.0,1.0,1.0,0.0,0.2655547470809904,-0.0,-367.275771997394,-0.0
0.0,0.5783052366777894,1.0,0.0,1.0,0.603696572537437,-0.0,-0.0,-438.2008660261325
0.0,0.5132846598967508,1.0,0.5029934428338941,0.0,0.6419821558581127,-0.0,-0.0,-289.19096949394424
1.0,0.6260174862644349,0.0,0.0,0.5282343296184867,0.5068597814297338,-153.44444525655342,-91.66763008208534,-0.0
1.0,0.49126414770094673,1.0,0.5378558945180407,0.7451985471666763,0.2770742796371789,-100.6354180177659,-104.21449518824916,-0.0
0.36785338595901496,0.0,1.0,0.48602636095978213,0.0,0.5582573208647057,-0.0,-107.87156163490164,-185.3745134383895
1.0,0.4741551144470664,0.0,1.0,1.0,0.8645258877449938,-176.67516820152926,-195.93531899643787,-0.0
0.5591252425724779,0.0,1.0,0.0,0.0,0.23129574538407952,-0.0,-234.45733667694154,-184.87149848390257
1.0,0.5021101695970094,1.0,0.9199752520152982,0.47211081573522884,0.6488516077434416,-101.57205422325862,-100.71832022739181,-0.0
0.4193313865314067,0.0,1.0,0.4501571226335599,0.5443591537871684,0.5676817894046245,-0.0,-117.73084952052957,-163.02764674746172
0.0,0.27046800131619164,1.0,0.49856222124025423,0.0,0.6147528441487764,-0.0,-0.0,-320.9347466592146
1.0,0.7090732622569633,1.0,0.0,0.5035625261518113,0.5114987359497399,-162.41122264138087,-66.63594538245607,-0.0
1.0,0.6601779762563397,1.0,0.5687873237236064,0.4997189296397009,0.3820698482140749,-187.51446879483683,-96.52176921808814,-0.0
0.2499571791366228,0.0,0.0,0.5057182557454598,0.5418003587328782,0.5749594491417505,-0.0,-59.17657658196516,-177.57028056519496
0.0,0.29012144676677176,1.0,0.5022865251086762,0.7450920526460754,0.5997620180930409,-0.0,-0.0,-258.95006284985374
1.0,0.6116445847484385,0.0,0.548457847773174,0.5161600786390267,0.11274415494309306,-109.15890267773914,-69.3089615029513,-0.0
0.0,0.18819214361983172,1.0,0.4977613301799987,0.0,0.6158388664685819,-0.0,-0.0,-320.23149687105575
1.0,0.717110602039873,0.0,0.7147083713184261,0.5116428467676156,0.5754025025610382,-150.55505367512635,-59.391714991884854,-0.0
0.0,0.29426366811052174,1.0,0.5013866015607801,1.0,0.6027345425479526,-0.0,-0.0,-325.89085580143404
1.0,0.667583138433004,0.0,0.35744660150916774,0.5585589626714309,0.48560439114797654,-162.95589077106445,-81.14238162324058,-0.0
0.0,0.6462215035191158,1.0,0.4961052650432946,0.6102358550845978,0.5933036867434174,-0.0,-0.0,-310.75216032974123
1.0,0.5571946039780223,1.0,0.6930919990090277,0.5178078040264118,0.5214137843343342,-74.99416271935459,-59.59824392626436,-0.0
0.18127951478021906,0.0,1.0,0.4967451476513577,0.40054922416448124,0.5805691295381362,-0.0,-55.29807924819954,-249.74509849442745
1.0,0.6172461767378914,1.0,1.0,0.49495386845138034,0.702619736110084,-140.94830286173794,-87.40192136588088,-0.0
0.47881634172322596,0.0,0.0,1.0,0.5820113960987738,0.5889526712855014,-0.0,-198.93703888928331,-216.53967222989667
1.0,0.660027043135566,0.0,1.0,0.4977379339535747,1.0,-223.1726064275883,-114.95385179656334,-0.0
0.7379188866041356,0.0,1.0,0.5181909560435798,0.5729344975693661,0.41566322790931165,-0.0,-220.37158415414322,-78.26772181115305
0.7497087689300073,1.0,1.0,0.5366397138886335,0.5868058225715912,0.0,-263.39827577742676,-0.0,-87.93585114408667
1.0,0.42640407676423975,1.0,0.48317100817403524,0.5813955125205335,0.4680326262833307,-100.24279542156269,-134.8459405545412,-0.0
0.0,0.827996964996456,0.0,0.5223165200418357,0.6113767770441147,0.6064563217181917,-0.0,-0.0,-321.82022174777825
1.0,0.7260200453203578,0.0,0.4203094809924476,0.502950348018468,1.0,-229.5644803651039,-86.63130767792198,-0.0
1.0,0.0,0.0,0.4947505451187273,0.4446060929151501,0.6021821408766919,-0.0,-272.6700516967343,-0.0
1.0,0.0,1.0,0.5429281580862424,0.41939061826305224,0.0,-0.0,-355.9058090204559,-0.0
1.0,0.7306092483402884,1.0,0.5455751271872518,0.5004061310440463,0.0,-196.2998902588611,-72.37983245857227,-0.0
1.0,0.0,1.0,0.4476351394496642,0.43166070989350436,1.0,-0.0,-356.82171336527637,-0.0
0.21868673922428608,0.0,1.0,0.47977796515138443,1.0,0.5883474687336283,-0.0,-72.68115439806384,-259.67166523734045
0.4565382455505699,1.0,0.5271199255071473,0.44090473154783477,0.5810309210204342,0.5301060018967,-88.74239147193575,-0.0,-105.63867591249638
1.0,0.5686929904746008,0.516491703786201,0.5436117796108133,0.5552262634543452,0.30251034943516486,-61.210631319335825,-46.42324556079365,-0.0
0.48918499291865597,0.0,0.5147075556401915,0.44590121514214837,0.7223215575787549,0.5426358169508565,-0.0,-56.36219012231215,-58.85432497565678
1.0,0.38790923661763255,0.5346678872121335,0.7279369312982358,0.5904595733204926,0.6202567332708573,-91.997699062748,-145.16525138648657,-0.0
1.0,0.5184139909799454,0.41182810781762647,0.5123720253696697,0.5426212246515681,0.0,-130.80475698235244,-121.51242437900582,-0.0
0.0,0.7569961092115957,0.42492075660311224,0.548122499484437,0.6052938550738748,0.5710378064210592,-0.0,-0.0,-314.20243820931574
0.603632092308037,0.0,1.0,0.39667824526108725,0.6953091774120596,0.5994689547663073,-0.0,-190.86770198912234,-125.33102969083846
1.0,0.5853214444858581,0.0,0.0,0.5363841598875047,0.47793085327796536,-155.92540920636677,-110.4673749215588,-0.0
1.0,0.6764143200669205,0.5137195535583675,0.3452818824009688,0.6204337939005209,0.42233025544030306,-154.3316355906916,-73.82976048297954,-0.0
0.30010592438568306,1.0,0.49192907370293093,0.5037394741273588,0.5874993816354345,0.5029042696920267,-29.780132355851272,-0.0,-69.45193850983128
1.0,0.6133456415962023,0.5146602606096177,0.9294758449418716,0.5216588786535027,0.7741852274920794,-82.34043994448102,-51.90758329115169,-0.0
0.3144864273624417,0.0,0.471820833222293,0.47470247354984096,0.2841132977025382,0.5568002099245727,-0.0,-32.4191716498891,-70.66690402525096
0.0,0.2044767738328627,0.5848964399955447,0.4748132312718401,0.47915915684573884,0.562160144994373,-0.0,-0.0,-189.4153546378879
1.0,0.5643997972477017,0.5011475048772163,0.0,0.5977063855788184,0.5046114439720846,-120.72792894221017,-93.17705389254719,-0.0
0.0,0.20777765595223593,0.5640735981827893,0.47458213415825923,0.47905635971695654,0.5478916919470964,-0.0,-0.0,-144.5082753564332
1.0,0.602990684816198,0.3801471188604073,0.4567283260690804,0.522532493660935,0.0,-154.3330906058267,-101.61297040649242,-0.0
0.0,0.25658778016053774,0.5845151920075001,0.47858120417819094,0.4901558348807384,0.5382014606793323,-0.0,-0.0,-140.31666068223637
1.0,0.5985606658451325,0.5115474810105607,0.0,0.6006538723198256,0.49557779394579576,-130.0310897310781,-87.20852715467541,-0.0
0.0,0.2993805955555967,0.6013182853522024,0.4774383677048268,0.49721107758212235,0.5273458517801055,-0.0,-0.0,-130.61192443655952
1.0,0.5962194831124104,0.5365816727696234,1.0,0.49718180084534125,0.7747941700581575,-138.14762894354672,-93.55836667803644,-0.0
1.0,0.5703051042574729,0.917613221153364,0.0,0.5299979980720009,0.9627723081921319,-131.21064953819504,-98.86032222529454,-0.0
0.0,0.06161822113270961,0.5306117912383239,0.4733511312028895,0.3953102346169625,0.5337395485494989,-0.0,-0.0,-164.11647750860504
0.0,0.15321464689293382,0.47046671272748797,0.48026805523242844,0.0,0.5417524692310255,-0.0,-0.0,-179.6634353937512
1.0,0.6171288471851974,0.0,0.5605108077261813,0.5013537780926357,1.0,-180.16478977349308,-111.77552479006593,-0.0
0.0,0.3059897652394675,0.6083091039730012,0.4719850018823004,0.46678660319174053,0.5104014424379758,-0.0,-0.0,-145.12226971328846
0.0,1.0,0.3698204111454031,0.4753027982263567,0.6397172933438444,0.5167627777491177,-0.0,-0.0,-168.4854326446166
0.0,0.19005786891999887,0.45931774444092865,0.49109159208043235,1.0,0.5013678868626172,-0.0,-0.0,-150.6502037727009
1.0,0.5380522868015511,0.6231657547293129,0.7658923603339058,0.5028711973801365,0.1586786634876488,-126.74279194652627,-108.81571241361334,-0.0
0.0,0.0,0.5223922182835796,0.47750193719560774,0.5753013709073309,0.5087595611628466,-0.0,-0.0,-112.25522726869909
1.0,0.6137057974090192,0.7140272507383439,0.0,0.5487873917483962,0.7269681777498925,-115.22611047890891,-72.52852857677146,-0.0
0.0,0.222652163443563,0.5481800012577839,0.46603891101256817,0.5444230117680615,0.4574121211908319,-0.0,-0.0,-153.61101336401626
1.0,0.6356467668617015,0.4700468817694105,1.0,0.5082953957275468,1.0,-157.50552119250804,-90.28229022064545,-0.0
0.0,0.1506628935065389,0.477781736740588,0.47076726732468976,0.2113964961758472,0.491223221730499,-0.0,-0.0,-134.79206319215078
1.0,0.6401931112740318,0.0,0.5917470149845154,0.49634991064015127,1.0,-207.7930610087255,-116.7856596138721,-0.0
0.0,0.0,0.4585912727129552,0.48583598665664346,0.9047963340861357,0.47463707019439055,-0.0,-0.0,-65.97459875582196
1.0,0.3851901562327584,0.7264263740353902,0.0,0.5666528782607074,0.7170714804266703,-83.35780969284743,-133.04909568631524,-0.0
0.0,0.2052566359602943,0.4892123170509257,0.468766918469455,0.6664962298642753,0.344754253019971,-0.0,-0.0,-95.21859746154449
1.0,0.6934640026155755,0.3128272947534718,0.16391383761041226,0.53390379763578,0.0,-153.5388125645082,-67.86967004655394,-0.0
0.0,0.20018800726877406,0.5015424544925222,0.45779823377749407,0.639641922680813,0.23946453330432363,-0.0,-0.0,-175.12288670833044
1.0,0.25443275606163485,0.4349039845141937,0.89509416602071,0.518546485936009,0.012376790225782624,-50.471008268455904,-147.8957784994774,-0.0
0.0,0.0,0.5660295262157212,0.4750491526642119,0.5365290481971783,0.369041514875019,-0.0,-0.0,-198.0157282867861
1.0,0.0,0.45918747611358846,0.8618787304249592,0.3588429519547678,0.20701551451330003,-0.0,-242.46127513741433,-0.0
0.6852126865245506,1.0,0.7324737661153784,0.46576812337414086,0.5469820291055774,0.61635937130077,-132.1962263790418,-0.0,-60.73106317473287
1.0,0.0,0.5706196496134223,0.0333370661606985,0.3608533653859797,0.7743374528628364,-0.0,-322.8670601515195,-0.0
0.0,0.0,0.4707937081513077,0.23415459506176098,0.4293867832876773,0.44139499726215675,-0.0,-0.0,-241.4990211378755
0.7165857525839926,1.0,0.1489644574845524,0.1952201859281894,0.5387879008574337,0.769634318238962,-196.7026692763715,-0.0,-77.79716353088983
0.0,0.17759546434383733,0.4139127029023802,0.4002637960897671,0.0,0.45986742038426326,-0.0,-0.0,-343.9936451927917
1.0,0.6346053126301799,0.3988701979476868,0.09606355651692514,0.5457668475570381,0.22697499920186848,-152.18915485028333,-87.62786499079147,-0.0
1.0,0.0,0.41196782261073284,1.0,0.43671713189763006,0.5720738953438593,-0.0,-362.5797984942973,-0.0
0.0,0.7523567132754105,0.2110920083302998,0.6184792489583412,0.6962075854839079,0.3179654539389737,-0.0,-0.0,-205.8691021663922
0.27492837529604036,0.0,0.46895371714069956,0.5076449534603719,0.6192295789400823,0.47675786721654156,-0.0,-35.349567725511456,-93.22780333503248
1.0,0.4660288993592427,0.6077237488766603,0.0,0.6490150566795295,0.34289297293980425,-142.10880342794061,-162.82679954288443,-0.0
1.0,1.0,0.14811119332091946,0.08184825426904441,0.5651546737709984,0.16649535715547323,-223.8363026220768,-0.0,-0.0
0.0,0.7834655239628862,0.42576865718093976,0.7356529045016738,0.6359747772757183,0.40188354430482803,-0.0,-0.0,-288.9055587023756
1.0,0.4804013756792044,0.6802252013342052,0.8446532094440092,0.49649802449087205,0.50157118472902,-36.57237686120837,-39.556416087190996,-0.0
0.0,0.11501959546488873,0.5238814816474046,0.3685926065700989,0.3119574438945765,0.7057151759144865,-0.0,-0.0,-100.56321458616657
0.6523884784713632,0.0,0.4802902732330577,0.4874591330694098,0.2939745354237011,0.5462513969662655,-0.0,-39.72294655993352,-21.165539167174813
1.0,1.0,0.31214239196929916,0.0,0.5157029639744174,0.4384856522590014,-192.21665418586153,-0.0,-0.0
0.4615416302483796,1.0,0.712857054639273,1.0,0.44874243443300205,0.4877306529843941,-80.80269792665561,-0.0,-94.26861228900461
1.0,0.0,0.4997076881513656,0.6712907608155141,0.3391694111430042,0.5821227353784404,-0.0,-148.22782268573542,-0.0
0.0,0.22024763964935806,0.1584413554515314,0.5787283802167514,0.5528616750355696,0.6496319746137139,-0.0,-0.0,-265.3189527414116
1.0,0.0,0.5847348608902365,0.44615373366078037,0.7101935358291658,0.4197503684616703,-0.0,-247.1438330787767,-0.0
1.0,1.0,0.0,0.2315090801388007,0.443877328341121,0.0,-366.2593498065231,-0.0,-0.0
0.5624823067098083,1.0,0.07818251250138611,0.0,0.5564903752340986,0.5762048247897614,-157.73754639735512,-0.0,-122.69357919666987
0.37589727807770135,1.0,0.8393825362503406,0.8181992636434456,0.46915442802673507,0.560785490496449,-97.08940884955004,-0.0,-161.19766719966995
1.0,0.6988452793891183,0.6563927942329705,1.0,0.45684147157681704,0.4916472399544193,-136.5493046455988,-58.843450622005854,-0.0
1.0,1.0,0.673538085070851,0.0,0.5712141016444328,0.5465616383686888,-256.6928217192848,-0.0,-0.0
1.0,0.0,0.4854768210352836,0.5285181550247106,0.38851291335670374,1.0,-0.0,-234.3268260967041,-0.0
0.0,0.0,0.38443026242877504,0.5459583689265319,1.0,0.10607142990328965,-0.0,-0.0,-260.2445805772322
0.0,0.0,0.45669510480574993,0.4246034409216842,0.5144874819820675,0.8865053249511679,-0.0,-0.0,-143.22795481230528
1.0,0.5772318015552729,0.6974741710148722,1.0,0.5032207683357892,0.5519022367322558,-97.25451232185462,-71.22981591476629,-0.0
0.0,0.0,0.38747111533959605,0.46730445844593266,0.5541347354827817,0.9466015279726228,-0.0,-0.0,-232.76822003140168
1.0,0.0,0.4828078562799749,0.7746589312522469,0.32550013975843534,0.6009662629192433,-0.0,-213.592161246665,-0.0
0.8015592919263259,1.0,0.6327323525665066,0.0,0.577475861531325,0.6454409941280657,-269.47155850989145,-0.0,-66.7126280177092
1.0,0.0,0.6257813874470554,0.24050398347597446,0.6025500590978554,0.4258846562525067,-0.0,-338.8301848923178,-0.0
0.0,0.7393673064781056,0.652174461720014,0.7550118799476937,0.41703384833305074,0.6413598194837329,-0.0,-0.0,-267.095805262667
1.0,1.0,0.6749527191379937,0.8177704091187605,0.4584706068528609,0.4829762789162042,-158.11856763443328,-0.0,-0.0
0.0,0.0,0.4617356683459585,0.4948550264812154,0.0,0.33407816400784207,-0.0,-0.0,-173.1031908684987
0.48730139571338316,0.0,0.5250410227234109,0.5707196248044206,0.7256849394031095,0.10950310588020333,-0.0,-60.21304059667231,-63.35122810098583
1.0,1.0,0.6759953812975398,0.8420672130125066,0.3898357472526123,0.4771505373470203,-194.23182649852225,-0.0,-0.0
